stage|lat|lon|ele|dist
stage-02|42.91652|0.35308|765.0|89.97986780701183
stage-02|42.91488|0.35857|730.0|90.48526100512849
stage-02|42.91118|0.35933|715.0|90.93381786404319
stage-02|42.90718|0.35767|710.0|91.46082209168483
stage-02|42.90108|0.35297|725.0|92.26787147434405
stage-02|42.89542|0.3547|723.0|92.9343428989815
stage-02|42.89635|0.35729|742.0|93.22092116279998
stage-02|42.89712|0.36801|769.0|94.24380148011078
stage-02|42.8941|0.37127|780.0|94.72495840653333
stage-02|42.89001|0.37805|783.0|95.538351560709
stage-02|42.88722|0.38244|794.0|96.0824200613823
stage-02|42.88279|0.38781|817.0|96.7627289481463
stage-02|42.87711|0.39092|836.0|97.4748471140741
stage-02|42.87184|0.39368|855.0|98.11532709855105
stage-02|42.86772|0.39707|858.0|98.71255415472609
stage-02|42.86269|0.40118|875.0|99.45647732119869
stage-02|42.8569|0.40443|886.0|100.17940368034814
stage-02|42.85081|0.40761|910.0|100.93826802999209
stage-02|42.846|0.40946|912.0|101.50565921951346
stage-02|42.84485|0.40903|911.0|101.66812688407713
stage-02|42.84083|0.41148|932.0|102.18777588742134
stage-02|42.83704|0.41194|945.0|102.62687963112641
stage-02|42.82952|0.41314|953.0|103.49236567226554
stage-02|42.82501|0.415|996.0|104.0449834247345
stage-02|42.82012|0.41789|1045.0|104.67187385548641
stage-02|42.81542|0.42106|1097.0|105.26214205462993
stage-02|42.8103|0.42199|1154.0|105.94861741678308
stage-02|42.80973|0.42245|1179.0|106.27881618234532
stage-02|42.81179|0.42631|1215.0|106.69333384300246
stage-02|42.81295|0.4284|1237.0|106.950139990065
stage-02|42.80881|0.42571|1274.0|107.47115442765879
stage-02|42.80255|0.42576|1331.0|108.21082826955052
stage-02|42.8015|0.43128|1377.0|108.6821866348105
stage-02|42.80076|0.4285|1378.0|109.02996827954638
stage-02|42.79606|0.42636|1439.0|109.64327724078646
stage-02|42.79553|0.43375|1505.0|110.32293553285825
stage-03|42.78528|0.59469|635.0|0.0
stage-03|42.78386|0.59632|641.0|0.32818184689446894
stage-03|42.78034|0.59796|655.0|0.7478189018175893
stage-03|42.7759|0.60077|663.0|1.3239811364464396
stage-03|42.77064|0.60353|708.0|1.9684951620961098
stage-03|42.76726|0.60691|764.0|2.4543177608463953
stage-03|42.7597|0.60791|818.0|3.3926375801733077
stage-03|42.75319|0.60862|840.0|4.163029720446518
stage-03|42.74751|0.61056|854.0|4.818477988584673
stage-03|42.74459|0.60787|897.0|5.2294709807075765
stage-03|42.74311|0.60144|939.0|5.796662268544025
stage-03|42.74594|0.5907|1000.0|6.759460027854397
stage-03|42.74846|0.58354|1058.0|7.429244273759207
stage-03|42.74918|0.57735|1075.0|7.95442863898219
stage-03|42.74764|0.57188|1089.0|8.452844562354619
stage-03|42.74795|0.57117|1105.0|8.75452601678681
