stage|lat|lon|ele|dist
stage-02|41.41604|1.91025|328.0|7.801395464043344
stage-02|41.41611|1.90903|328.0|7.904209065383114
stage-02|41.41604|1.90857|326.0|7.943767177856195
stage-02|41.41569|1.90802|324.0|8.003944143380664
stage-02|41.41547|1.90744|321.0|8.059004588947788
stage-02|41.41555|1.90709|319.0|8.090024521297293
stage-02|41.41641|1.90566|315.0|8.242966761228036
stage-02|41.41732|1.90421|323.0|8.40077761022466
stage-02|41.4176|1.90416|327.0|8.432833107311543
stage-02|41.41857|1.90458|336.0|8.546786172061129
stage-02|41.41876|1.90444|341.0|8.57207570625623
stage-02|41.4188|1.90418|344.0|8.594783704224037
stage-02|41.41826|1.90203|357.0|8.784437385354758
stage-02|41.41833|1.90118|361.0|8.855901990798616
stage-02|41.41791|1.89965|365.0|8.9919255842249
stage-02|41.41707|1.89898|370.0|9.10260817897306
stage-02|41.41674|1.89852|376.0|9.15765968973428
stage-02|41.41684|1.89809|380.0|9.19705953323875
stage-02|41.41717|1.89797|383.0|9.236276085884267
stage-02|41.41782|1.89753|387.0|9.319789934136807
stage-02|41.41801|1.89751|391.0|9.342343142026744
stage-02|41.41871|1.89911|399.0|9.497146554485367
stage-02|41.41891|1.89929|407.0|9.524794757954234
stage-02|41.42038|1.89883|417.0|9.693620694903926
stage-02|41.42092|1.89894|422.0|9.755209556850806
stage-02|41.42127|1.89888|426.0|9.795738823424312
stage-02|41.42146|1.89838|428.0|9.84319571227973
stage-02|41.42181|1.8967|434.0|9.988674646321696
stage-02|41.42237|1.89501|445.0|10.143318710385133
stage-02|41.42344|1.89467|453.0|10.267434454563894
stage-02|41.42385|1.89481|459.0|10.316881495029603
stage-02|41.42418|1.89699|459.0|10.502597116996954
stage-02|41.42422|1.89762|460.0|10.555592540805893
stage-02|41.42408|1.89954|464.0|10.720268194774244
stage-02|41.42431|1.89987|466.0|10.758266700994051
stage-02|41.42522|1.90061|471.0|10.876980835707426
stage-02|41.42565|1.90122|476.0|10.947230491009087
stage-02|41.42582|1.9019|482.0|11.007098170987355
stage-02|41.42598|1.9021|486.0|11.03344334577269
stage-02|41.42616|1.90204|489.0|11.054493265837609
stage-02|41.4264|1.90159|492.0|11.100705123752993
stage-02|41.42686|1.90121|498.0|11.161672188224001
stage-02|41.42741|1.90126|501.0|11.223721496001286
stage-02|41.4281|1.90162|503.0|11.3062790009627
stage-02|41.42984|1.9033|514.0|11.545209443236853
stage-02|41.43003|1.9034|518.0|11.567972688262715
stage-02|41.43022|1.9034|519.0|11.589224044681457
stage-02|41.43043|1.90336|520.0|11.612869517749173
stage-02|41.43055|1.90339|521.0|11.626709012627392
stage-02|41.43063|1.90349|522.0|11.63896172632109
stage-02|41.43074|1.90383|522.0|11.67007817598528
stage-02|41.43086|1.90417|524.0|11.701680205388342
stage-02|41.43097|1.90435|525.0|11.721227915026311
stage-02|41.43173|1.90532|523.0|11.838481000255571
stage-02|41.43212|1.90597|518.0|11.907953927365984
stage-02|41.43247|1.90654|513.0|11.969851539306186
stage-02|41.43341|1.90731|504.0|12.092647122768653
stage-02|41.43362|1.90751|497.0|12.121469810489426
stage-02|41.43375|1.90775|494.0|12.146735161340656
stage-02|41.43387|1.90807|491.0|12.176635012564558
stage-02|41.43398|1.90823|489.0|12.195001591407646
stage-02|41.43409|1.90826|487.0|12.207589328464802
stage-02|41.43423|1.90815|486.0|12.225975335567213
stage-02|41.43427|1.90791|484.0|12.246927044056111
stage-02|41.43421|1.90757|482.0|12.276201654039225
stage-02|41.43408|1.90715|479.0|12.314123308459038
stage-02|41.43388|1.90655|474.0|12.368903348225313
stage-02|41.43385|1.90617|472.0|12.400863414042005
stage-02|41.43402|1.90362|470.0|12.614432209203242
stage-02|41.43392|1.90205|469.0|12.746281507437471
stage-02|41.4344|1.90134|469.0|12.828044136054904
stage-02|41.43501|1.90056|463.0|12.923969331021329
stage-02|41.435|1.89939|456.0|13.02168411740135
stage-02|41.43482|1.89869|451.0|13.084820305512588
stage-02|41.43438|1.89808|447.0|13.155447727521457
stage-02|41.43435|1.89753|444.0|13.20257867780366
stage-02|41.4347|1.89719|442.0|13.252504523749542
stage-02|41.43548|1.8973|438.0|13.340167174720323
stage-02|41.43608|1.89731|432.0|13.40743533088033
stage-02|41.43641|1.89681|428.0|13.463714826765315
stage-02|41.43688|1.89608|424.0|13.54572377555878
stage-02|41.43751|1.89599|420.0|13.61625969426837
stage-02|41.43892|1.89448|414.0|13.818051321246507
stage-02|41.43896|1.89348|405.0|13.904084655631022
stage-02|41.4393|1.8924|396.0|14.007538824125582
stage-02|41.43923|1.89196|389.0|14.048708990969239
stage-02|41.43818|1.89175|379.0|14.16736182761371
stage-02|41.43629|1.88965|367.0|14.44100381100378
stage-02|41.43581|1.88855|359.0|14.548029287182102
stage-02|41.43583|1.88789|357.0|14.604299923794464
stage-02|41.43619|1.88726|355.0|14.67128730212263
stage-02|41.43731|1.88617|345.0|14.826439953969615
stage-02|41.43856|1.88566|332.0|14.97304170761388
stage-02|41.43958|1.88437|322.0|15.129364995960945
stage-02|41.44|1.88334|313.0|15.228320589791158
stage-02|41.44064|1.88206|308.0|15.35688688238154
stage-02|41.44132|1.88067|303.0|15.496633368100216
stage-02|41.44119|1.88033|301.0|15.530071866746336
stage-02|41.44097|1.88026|300.0|15.555989653344282
stage-02|41.44041|1.88026|299.0|15.618787229181393
stage-02|41.44029|1.87988|299.0|15.65434029891895
stage-02|41.4408|1.87867|299.0|15.771599108720057
stage-02|41.44176|1.87759|297.0|15.912199456211397
stage-02|41.44167|1.87684|295.0|15.976042909268276
stage-02|41.44181|1.87623|293.0|16.03047526323071
stage-02|41.44276|1.87531|279.0|16.162843121493772
stage-02|41.44255|1.87406|265.0|16.270612677684873
stage-02|41.44182|1.87272|250.0|16.409031333298906
stage-02|41.44177|1.87226|242.0|16.44921986263487
stage-02|41.44196|1.87206|239.0|16.478170570460286
stage-02|41.44258|1.87258|236.0|16.560882271774936
stage-02|41.44329|1.87373|230.0|16.68583559231086
stage-02|41.44356|1.87383|226.0|16.718720637334098
stage-02|41.4437|1.87357|224.0|16.74698622420515
stage-02|41.44229|1.87078|213.0|17.02849806038368
stage-02|41.44238|1.87044|204.0|17.05994051888852
stage-02|41.44275|1.87047|200.0|17.103480072184365
stage-02|41.44339|1.87095|192.0|17.185677309035782
stage-02|41.44382|1.87176|185.0|17.268741887354828
stage-02|41.44394|1.87185|182.0|17.28450407740769
stage-02|41.44405|1.87178|181.0|17.298456505923042
stage-02|41.44408|1.87162|180.0|17.312646993695605
stage-02|41.44398|1.87149|179.0|17.3292501898359
stage-02|41.44376|1.87102|177.0|17.376158564528186
stage-02|41.44337|1.87001|174.0|17.47164772222152
stage-02|41.44306|1.86963|176.0|17.51901391987861
stage-02|41.44275|1.86902|179.0|17.580461147466274
stage-02|41.44227|1.86862|185.0|17.644392533559643
stage-02|41.44174|1.86858|189.0|17.70343364665362
stage-02|41.44161|1.86833|190.0|17.730114254407233
stage-02|41.44109|1.86719|193.0|17.844465986515843
stage-02|41.44049|1.86635|197.0|17.94173696034788
stage-02|41.43995|1.86607|199.0|18.00683929676207
stage-02|41.4395|1.86766|199.0|18.148705036718713
stage-02|41.43931|1.86795|199.0|18.181080107383604
stage-02|41.43907|1.86799|199.0|18.209179700193513
stage-02|41.43852|1.86747|199.0|18.285307570278786
stage-02|41.43831|1.86717|199.0|18.32017027066258
stage-02|41.43806|1.86699|200.0|18.351900452971595
stage-02|41.43777|1.86692|202.0|18.384782759019593
stage-02|41.43723|1.86699|205.0|18.445362935699375
stage-02|41.43681|1.86715|209.0|18.49395764031995
stage-02|41.43657|1.86711|211.0|18.522643271832983
stage-02|41.43642|1.8667|213.0|18.562015477100932
stage-02|41.43618|1.86596|215.0|18.6305802221393
stage-02|41.43566|1.86545|216.0|18.70279595745787
stage-02|41.43524|1.86528|217.0|18.752585864788326
stage-02|41.43475|1.86552|219.0|18.810865025666473
stage-02|41.43434|1.86543|221.0|18.857486064817213
stage-02|41.43359|1.86565|224.0|18.945152116106748
stage-02|41.4332|1.86567|225.0|18.988871738773206
stage-02|41.43304|1.86547|225.0|19.01501765256307
stage-02|41.43292|1.86406|222.0|19.134182135877186
stage-02|41.43325|1.86253|218.0|19.26708670962724
stage-02|41.43322|1.86211|215.0|19.303250958438365
stage-02|41.43306|1.86197|213.0|19.32575315160106
stage-02|41.43282|1.86197|212.0|19.352666089075775
stage-02|41.4324|1.8623|210.0|19.40752113430992
stage-02|41.43217|1.86241|210.0|19.434774708962152
stage-02|41.43178|1.86251|209.0|19.479195685534947
stage-02|41.43147|1.86264|209.0|19.516306915965227
stage-02|41.43138|1.86249|209.0|19.533408383874107
stage-02|41.4314|1.86224|209.0|19.554659830302413
stage-02|41.432|1.86141|209.0|19.65179008056545
stage-02|41.43198|1.86095|209.0|19.690939298289198
stage-02|41.4317|1.86044|210.0|19.744388753318443
stage-02|41.4315|1.85977|211.0|19.804842111927933
stage-02|41.43106|1.85859|211.0|19.915016641657868
stage-02|41.4307|1.85829|210.0|19.96249953101594
stage-02|41.43047|1.85815|209.0|19.991561946776862
stage-02|41.43054|1.85771|208.0|20.030530948743323
stage-02|41.43038|1.85729|208.0|20.071368280219897
stage-02|41.43001|1.85706|208.0|20.11681551673651
stage-02|41.4297|1.85682|209.0|20.15681116427316
stage-02|41.42933|1.85659|209.0|20.20260134773201
stage-02|41.42929|1.85635|209.0|20.223902898644226
stage-02|41.42952|1.85603|209.0|20.26279712208307
stage-02|41.4301|1.85587|206.0|20.32880417618823
stage-02|41.43092|1.85517|201.0|20.439416358564383
stage-02|41.43094|1.85493|199.0|20.459669078413803
stage-02|41.43066|1.85448|200.0|20.50930174831288
stage-02|41.43048|1.85432|200.0|20.53356819860613
stage-02|41.43018|1.85427|201.0|20.56753924792753
stage-02|41.42997|1.85406|202.0|20.59714051210014
stage-02|41.4299|1.85381|203.0|20.619692485756214
stage-02|41.42992|1.85365|203.0|20.633357966010376
stage-02|41.43007|1.85339|203.0|20.66109221728944
stage-02|41.43018|1.85315|203.0|20.684932376472883
stage-02|41.43019|1.8526|203.0|20.731085835341183
stage-02|41.43012|1.85243|203.0|20.747891980596215
stage-02|41.42987|1.85234|203.0|20.77687666319881
stage-02|41.42968|1.85231|203.0|20.798271065081458
stage-02|41.4295|1.85237|203.0|20.818948553735325
stage-02|41.42915|1.85263|202.0|20.863610443795984
stage-02|41.42899|1.8526|202.0|20.88168430466414
stage-02|41.4288|1.8524|201.0|20.909145786863775
stage-02|41.42849|1.85181|199.0|20.969726551498205
stage-02|41.42792|1.85162|197.0|21.035854295004867
stage-02|41.42764|1.85171|195.0|21.069240923796944
stage-02|41.42719|1.85312|196.0|21.197691797428757
stage-02|41.42702|1.85355|197.0|21.23869628135189
stage-02|41.42683|1.85347|197.0|21.26208337893511
stage-02|41.42652|1.85209|196.0|21.383253661878612
stage-02|41.42635|1.85142|195.0|21.44302032195397
stage-02|41.42627|1.85091|195.0|21.487012625896362
stage-02|41.42588|1.84987|197.0|21.583974672897423
stage-02|41.42546|1.84919|198.0|21.6575624047501
stage-02|41.42525|1.84799|198.0|21.760452087435684
stage-02|41.42506|1.84752|197.0|21.807213134848922
stage-02|41.42478|1.84752|196.0|21.839783788736586
stage-02|41.4243|1.84794|195.0|21.904005152104
stage-02|41.42364|1.84788|195.0|21.9785799116833
stage-02|41.42347|1.84749|195.0|22.018086003570932
stage-02|41.42361|1.84704|195.0|22.059871621507188
stage-02|41.42343|1.84649|195.0|22.11134576904423
stage-02|41.42289|1.84598|195.0|22.186509919433874
stage-02|41.4232|1.84551|195.0|22.250459019257377
stage-02|41.42352|1.84511|195.0|22.300717192997748
stage-02|41.42341|1.84444|195.0|22.359284397628997
stage-02|41.42356|1.84411|196.0|22.394537725722593
stage-02|41.42423|1.84335|197.0|22.4959880567255
stage-02|41.42481|1.84272|195.0|22.580420458568312
stage-02|41.42483|1.84228|193.0|22.617520885261268
stage-02|41.42448|1.84132|189.0|22.7067429511543
stage-02|41.42368|1.84038|188.0|22.828123591937622
stage-02|41.42321|1.83915|189.0|22.94404780284311
stage-02|41.42331|1.83872|188.0|22.983512250486942
stage-02|41.42403|1.83765|185.0|23.105107770567614
stage-02|41.42418|1.83699|183.0|23.163047218231082
stage-02|41.42415|1.83641|179.0|23.212095267279313
stage-02|41.42419|1.83628|177.0|23.224140975389258
stage-02|41.42413|1.83617|176.0|23.235943734904314
stage-02|41.42405|1.83553|173.0|23.290311049907125
stage-02|41.42445|1.83447|168.0|23.391832395612006
stage-02|41.42463|1.83357|164.0|23.473315749447103
stage-02|41.42397|1.83209|160.0|23.618858463846436
stage-02|41.42307|1.83126|159.0|23.742784459641957
stage-02|41.42309|1.83073|158.0|23.78871150711633
stage-02|41.42381|1.82946|155.0|23.922557557273613
stage-02|41.42374|1.82826|151.0|24.025054303335462
stage-02|41.42308|1.82629|147.0|24.206036426115503
stage-02|41.42239|1.82495|144.0|24.34195011009582
stage-02|41.42204|1.82379|142.0|24.446349520984516
stage-02|41.42205|1.8229|142.0|24.522250480857373
stage-02|41.4223|1.82181|142.0|24.61750594869559
stage-02|41.42232|1.82009|141.0|24.761103646533325
stage-02|41.4222|1.81963|138.0|24.80242357356945
stage-02|41.4218|1.81942|136.0|24.851141391928056
stage-02|41.42144|1.81907|134.0|24.90177340750522
stage-02|41.42097|1.81806|131.0|25.00124680064357
stage-02|41.4211|1.81755|130.0|25.047887406735047
stage-02|41.42123|1.81739|131.0|25.06776527435326
stage-02|41.42214|1.81727|131.0|25.1699937244354
stage-02|41.42299|1.81682|131.0|25.27507270922461
stage-02|41.4239|1.81572|130.0|25.411805756674667
stage-02|41.42413|1.81506|129.0|25.473599299901746
stage-02|41.42396|1.81395|129.0|25.568330926279803
stage-02|41.42359|1.81175|121.0|25.757590221847863
stage-02|41.42445|1.81124|115.0|25.86471964112625
stage-02|41.42563|1.8106|116.0|26.00731522701189
stage-02|41.42677|1.80962|123.0|26.15815105049005
stage-02|41.42776|1.80918|127.0|26.275685392486775
stage-02|41.42789|1.80936|129.0|26.297535746032093
stage-02|41.42805|1.80926|130.0|26.31791547720425
stage-02|41.42801|1.80898|130.0|26.344068514567216
stage-02|41.42786|1.80843|130.0|26.397114108446406
stage-02|41.42736|1.80681|132.0|26.543313433350445
stage-02|41.42679|1.8041|138.0|26.77801847322085
stage-02|41.42641|1.80219|148.0|26.95128686749757
stage-02|41.42642|1.80189|150.0|26.979172999145135
stage-02|41.42625|1.80161|151.0|27.017363539744917
stage-02|41.42594|1.79979|152.0|27.173374058588
stage-02|41.42609|1.79923|153.0|27.2240234205069
stage-02|41.42672|1.798|154.0|27.348759097576238
stage-02|41.42693|1.79767|156.0|27.390990363772175
stage-02|41.42698|1.79746|157.0|27.410620803807344
stage-02|41.42702|1.79696|159.0|27.45261185935906
stage-02|41.42742|1.7958|164.0|27.559430108343594
stage-02|41.42773|1.79513|166.0|27.625231132010633
stage-02|41.42874|1.79321|168.0|27.820791757052305
stage-02|41.42889|1.79307|169.0|27.84171613584925
stage-02|41.42905|1.79298|169.0|27.86224293387586
stage-02|41.42908|1.79274|170.0|27.883506483336788
stage-02|41.42914|1.79243|171.0|27.91102316262968
stage-02|41.43216|1.7865|183.0|28.50886074003249
stage-02|41.43245|1.78564|182.0|28.587663803643796
stage-02|41.43259|1.78487|180.0|28.653736865241886
stage-02|41.43267|1.78379|180.0|28.74431194777968
stage-02|41.43263|1.78292|182.0|28.81706161927548
stage-02|41.43239|1.77999|187.0|29.062838153288624
stage-02|41.43248|1.77893|191.0|29.15187105423668
stage-02|41.43238|1.77845|193.0|29.193874718773777
stage-02|41.43249|1.77818|195.0|29.222255015404645
stage-02|41.43263|1.77787|196.0|29.254518751655162
stage-02|41.43264|1.77757|198.0|29.279878565189318
stage-02|41.43271|1.77721|199.0|29.311109163208137
stage-02|41.43296|1.77546|204.0|29.45971109329885
stage-02|41.43349|1.77347|208.0|29.635845299829406
